16:00:10.360 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/safeCertified/resetMoneyPassOne],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void com.shanlin.p2p.app.controller.SafeCertifiedAction.resetMoneyPassOne(java.lang.String,java.lang.String)
16:00:10.360 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/safeCertified/resetMoneyPassTwo],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void com.shanlin.p2p.app.controller.SafeCertifiedAction.resetMoneyPassTwo(java.lang.Long,java.lang.String,java.lang.String)
16:00:10.361 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/safeCertified/idcard],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.shanlin.p2p.app.controller.SafeCertifiedAction.idCard(java.lang.Long)
16:00:10.361 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/safeCertified/idcard/add],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void com.shanlin.p2p.app.controller.SafeCertifiedAction.addIdCard(java.lang.Long,java.lang.String,java.lang.String)
16:00:10.361 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/safeCertified/moneyPass/add],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void com.shanlin.p2p.app.controller.SafeCertifiedAction.addMoneyPass(java.lang.Long,java.lang.String)
16:00:10.361 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/safeCertified/email/save],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void com.shanlin.p2p.app.controller.SafeCertifiedAction.saveEmail(java.lang.Long,java.lang.String,java.lang.String)
16:00:10.361 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/safeCertified/index],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.shanlin.p2p.app.controller.SafeCertifiedAction.index(java.lang.Long)
16:00:10.362 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/server/androidVersion],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.shanlin.p2p.app.model.AppVersion com.shanlin.p2p.app.controller.ServerAction.androidVersion()
16:00:10.362 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/server/getWithdrawRule],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.shanlin.p2p.app.controller.ServerAction.getWithdrawRule()
16:00:10.362 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/server/appVersion],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.shanlin.p2p.app.model.AppVersion com.shanlin.p2p.app.controller.ServerAction.appVersion(java.lang.String)
16:00:10.363 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/server/startupImg],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.shanlin.p2p.app.controller.ServerAction.startupImg()
16:00:10.363 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/server/areaVersion],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.shanlin.p2p.app.controller.ServerAction.areaVersion()
16:00:10.363 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/server/areaList],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.shanlin.p2p.app.controller.ServerAction.areaList()
16:00:10.363 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/server/servicePhone],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.shanlin.p2p.app.controller.ServerAction.servicePhone()
16:00:10.363 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/server/time],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public long com.shanlin.p2p.app.controller.ServerAction.time()
16:00:10.365 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/sendVerifyCode],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void com.shanlin.p2p.app.controller.UserAction.registerVerifyCode(java.lang.String,java.lang.String,int)
16:00:10.366 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/updatePassword],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void com.shanlin.p2p.app.controller.UserAction.updatePassword(java.lang.Long,java.lang.String,java.lang.String)
16:00:10.366 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/resetPasswordOne],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void com.shanlin.p2p.app.controller.UserAction.resetPasswordOne(int,java.lang.String,java.lang.String,java.lang.String)
16:00:10.366 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/resetPasswordTwo],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void com.shanlin.p2p.app.controller.UserAction.resetPasswordTwo(int,java.lang.String,java.lang.String,java.lang.String)
16:00:10.366 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/everydaySignIn],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void com.shanlin.p2p.app.controller.UserAction.everydaySignIn(java.lang.String)
16:00:10.366 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/logout],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.Long com.shanlin.p2p.app.controller.UserAction.logout(java.lang.Long)
16:00:10.366 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/login],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.shanlin.p2p.app.controller.UserAction.login(java.lang.String,java.lang.String)
16:00:10.366 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/addLoans],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void com.shanlin.p2p.app.controller.UserAction.addLoans(java.lang.Long)
16:00:10.366 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/creditList],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.shanlin.p2p.app.controller.UserAction.creditList(java.lang.Long,int,int,int)
16:00:10.366 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/bindPhone],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void com.shanlin.p2p.app.controller.UserAction.bindPhone(java.lang.Long,java.lang.String,java.lang.String)
16:00:10.367 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/loanDetail],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.shanlin.p2p.app.controller.UserAction.loanDetail(java.lang.Long,java.lang.Long)
16:00:10.367 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/findExtendData],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.shanlin.p2p.app.controller.UserAction.findExtendData(java.lang.Long,int,int)
16:00:10.367 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/registerV2],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.shanlin.p2p.app.controller.UserAction.registerV2(java.lang.String,java.lang.String,java.lang.String,java.lang.String)
16:00:10.367 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/myExtendCode],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.shanlin.p2p.app.controller.UserAction.myExtendCode(java.lang.Long,org.springframework.ui.Model)
16:00:10.367 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/indexV2],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.shanlin.p2p.app.controller.UserAction.indexV2(java.lang.Long)
16:00:10.367 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/credit],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.shanlin.p2p.app.controller.UserAction.credit(java.lang.Long)
16:00:10.367 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/payment],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void com.shanlin.p2p.app.controller.UserAction.payment(java.lang.Long,java.lang.Long,int)
16:00:10.367 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/register],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.shanlin.p2p.app.controller.UserAction.register(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)
16:00:10.368 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/user/index],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.shanlin.p2p.app.controller.UserAction.index(java.lang.Long)
16:00:10.369 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/csai/getP2p],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.shanlin.p2p.csai.controller.LqGetP2pAction.getP2p(java.lang.Long,javax.servlet.http.HttpServletRequest)
16:00:10.369 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/csai/getP2pUserList],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.shanlin.p2p.csai.controller.LqGetP2pAction.getP2pUserList(int,java.lang.Integer,java.lang.String,java.lang.String,java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
16:00:10.370 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/csai/getP2pUserInveList],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.shanlin.p2p.csai.controller.LqGetP2pAction.getP2pUserInveList(int,java.lang.Integer,java.lang.String,java.lang.String,java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
16:00:10.370 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/csai/getP2pRe],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.shanlin.p2p.csai.controller.LqGetP2pAction.getP2pRe(java.lang.Long,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
16:00:10.370 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/csai/pushP2p],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.shanlin.p2p.csai.controller.LqPushP2pAction.pushP2p(java.lang.Long,javax.servlet.http.HttpServletRequest)
16:00:10.371 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/csai/csaiLogin],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.shanlin.p2p.csai.controller.ZhtAction.csaiLogin(java.lang.String,javax.servlet.http.HttpServletRequest)
16:00:10.371 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/rotu/postToRotu],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.shanlin.p2p.rotu.controller.RotuP2pAction.postToRotu(java.lang.Long,javax.servlet.http.HttpServletRequest)
16:00:10.372 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/jint/postToJint],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.shanlin.p2p.jint.controller.JintP2pAction.postToJint(java.lang.Long,javax.servlet.http.HttpServletRequest)
16:00:10.372 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/wangd/getP2pInfors],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.shanlin.p2p.wangd.controller.WangdP2pAction.getP2pInfors(int,int,javax.servlet.http.HttpServletRequest)
16:00:10.373 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/duoz/getP2pBids],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.shanlin.p2p.duoz.controller.DuozP2pAction.getP2pBids(int,int,javax.servlet.http.HttpServletRequest)
16:00:10.373 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/duoz/getP2pInves],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.LinkedHashMap<java.lang.String, java.lang.Object> com.shanlin.p2p.duoz.controller.DuozP2pAction.getP2pInves(long,javax.servlet.http.HttpServletRequest)
16:00:10.374 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/peye/getToken],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.shanlin.p2p.peye.controller.PeyeP2pAction.getToken(java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)
16:00:10.374 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/peye/getP2pInfors],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.shanlin.p2p.peye.controller.PeyeP2pAction.getP2pInfors(java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)
16:00:10.374 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/peye/getP2pInves],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.shanlin.p2p.peye.controller.PeyeP2pAction.getP2pInves(java.lang.Integer,java.lang.Integer,java.lang.Integer,javax.servlet.http.HttpServletRequest)
16:00:11.046 [main] INFO  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Detected @ExceptionHandler methods in errorActionAdvice
16:00:11.163 [main] INFO  o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/js/**] onto handler 'org.springframework.web.servlet.resource.ResourceHttpRequestHandler#0'
16:00:11.164 [main] INFO  o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/css/**] onto handler 'org.springframework.web.servlet.resource.ResourceHttpRequestHandler#1'
16:00:11.165 [main] INFO  o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/images/**] onto handler 'org.springframework.web.servlet.resource.ResourceHttpRequestHandler#2'
16:00:11.181 [main] INFO  o.s.web.servlet.DispatcherServlet - FrameworkServlet 'springServlet': initialization completed in 1206 ms
16:00:11.199 [main] INFO  o.e.jetty.server.AbstractConnector - Started SelectChannelConnector@0.0.0.0:8200
